epoch,step,test_MAE,test_RMSE,test_Total_Loss,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
21,8799,,,,,,,0.893297553062439,1.0155009031295776,1.2849079370498657
21,8799,,,,0.6883701086044312,0.7715919613838196,0.8114577531814575,,,
22,9199,,,,,,,0.7673478126525879,0.841265857219696,0.8716789484024048
22,9199,,,,0.6932302713394165,0.7803739905357361,0.8029731512069702,,,
23,9599,,,,,,,0.8017078638076782,0.8980491161346436,1.0828981399536133
23,9599,,,,0.6927905082702637,0.7744508981704712,0.7929668426513672,,,
24,9999,,,,,,,0.7468634843826294,0.8355324268341064,0.8915481567382812
24,9999,,,,0.7001821398735046,0.7857412099838257,0.7977381348609924,,,
25,10399,,,,,,,0.7544165253639221,0.8567060232162476,0.9442851543426514
25,10399,,,,0.6865897178649902,0.76617431640625,0.7797476053237915,,,
26,10799,,,,,,,0.7541844844818115,0.8519338965415955,0.9581631422042847
26,10799,,,,0.6766327023506165,0.7549751400947571,0.7486125826835632,,,
27,11199,,,,,,,0.7587493062019348,0.8459730744361877,0.9393019080162048
27,11199,,,,0.6838270425796509,0.7567365765571594,0.7613494992256165,,,
28,11599,,,,,,,0.7326033711433411,0.8162046670913696,0.8625300526618958
28,11599,,,,0.6813279986381531,0.7613019347190857,0.7605948448181152,,,
29,11999,,,,,,,0.695828914642334,0.7694624066352844,0.7578364610671997
29,11999,,,,0.6864360570907593,0.7631924152374268,0.7498847842216492,,,
30,12399,,,,,,,0.7498605251312256,0.8303900361061096,0.8338474035263062
30,12399,,,,0.6742395162582397,0.7557362914085388,0.7525020837783813,,,
31,12799,,,,,,,0.7284258008003235,0.8121508955955505,0.833651065826416
31,12799,,,,0.6639347076416016,0.7402161359786987,0.7219808101654053,,,
32,13199,,,,,,,0.7415884137153625,0.8276307582855225,0.8414344787597656
32,13199,,,,0.6721035838127136,0.7505941987037659,0.7501910328865051,,,
33,13599,,,,,,,0.8102980256080627,0.8850148916244507,0.9411872625350952
33,13599,,,,0.6692565679550171,0.7501850128173828,0.7352866530418396,,,
34,13999,,,,,,,0.7419809103012085,0.8311798572540283,0.8202431201934814
34,13999,,,,0.6532323956489563,0.7233802676200867,0.6918027997016907,,,
35,14399,,,,,,,0.7007569670677185,0.7916098237037659,0.8164286017417908
35,14399,,,,0.663923978805542,0.7363634705543518,0.7185260653495789,,,
36,14799,,,,,,,0.7173522114753723,0.8016916513442993,0.8075994253158569
36,14799,,,,0.6438520550727844,0.7193410396575928,0.7002224922180176,,,
37,15199,,,,,,,0.7035536170005798,0.7894355058670044,0.7899154424667358
37,15199,,,,0.6512151956558228,0.723487913608551,0.7051399946212769,,,
38,15599,,,,,,,0.7195552587509155,0.7943839430809021,0.7736712098121643
38,15599,,,,0.6441525220870972,0.7242671251296997,0.6933454871177673,,,
39,15999,,,,,,,0.7119735479354858,0.7929043769836426,0.7973754405975342
39,15999,,,,0.6533126831054688,0.7264881134033203,0.7126748561859131,,,
40,16399,,,,,,,0.668884813785553,0.745948314666748,0.7229104042053223
40,16399,,,,0.6451981067657471,0.7159882187843323,0.6866899728775024,,,
41,16799,,,,,,,0.7486550807952881,0.8463699221611023,0.9196487665176392
41,16799,,,,0.6507495045661926,0.7330207228660583,0.7012022137641907,,,
42,17199,,,,,,,0.6879956126213074,0.769153892993927,0.7592961192131042
42,17199,,,,0.641724705696106,0.7144998908042908,0.6665089130401611,,,
43,17599,,,,,,,0.6695030331611633,0.7595628499984741,0.7485777139663696
43,17599,,,,0.6218235492706299,0.6964549422264099,0.6605226993560791,,,
44,17999,,,,,,,0.6760013699531555,0.764263391494751,0.7504444122314453
44,17999,,,,0.6210263967514038,0.6912795305252075,0.6474452018737793,,,
45,18399,,,,,,,0.7179352045059204,0.7970702648162842,0.7662961483001709
45,18399,,,,0.6193339228630066,0.6938868165016174,0.6378231048583984,,,
46,18799,,,,,,,0.6778521537780762,0.7699120044708252,0.8015801310539246
46,18799,,,,0.6139256954193115,0.6794836521148682,0.6302382349967957,,,
47,19199,,,,,,,0.6825410723686218,0.7640653848648071,0.7530425786972046
47,19199,,,,0.6094884276390076,0.6846376657485962,0.6310805082321167,,,
48,19599,,,,,,,0.6931823492050171,0.7631381154060364,0.7502918243408203
48,19599,,,,0.6162227988243103,0.6809894442558289,0.6360424160957336,,,
49,19999,,,,,,,0.7196856141090393,0.8029871582984924,0.8498674631118774
49,19999,,,,0.5946730971336365,0.6667246222496033,0.6010447144508362,,,
50,20399,,,,,,,0.698391854763031,0.7668842077255249,0.7182403802871704
50,20399,,,,0.6187740564346313,0.6965543627738953,0.6720379590988159,,,
51,20799,,,,,,,0.7150437235832214,0.7943335175514221,0.8423293828964233
51,20799,,,,0.6023306250572205,0.6747277975082397,0.6009280681610107,,,
52,21199,,,,,,,0.6618757843971252,0.7391774654388428,0.7061477899551392
52,21199,,,,0.5849667191505432,0.6564323902130127,0.5842387676239014,,,
53,21599,,,,,,,0.6911460757255554,0.7883009314537048,0.8422178030014038
53,21599,,,,0.5751945972442627,0.6489229798316956,0.5745107531547546,,,
54,21999,,,,,,,0.6679619550704956,0.7613648176193237,0.8150591254234314
54,21999,,,,0.5802853107452393,0.6514347195625305,0.5875632762908936,,,
55,22399,,,,,,,0.6618099808692932,0.7514929175376892,0.7983191609382629
55,22399,,,,0.5785144567489624,0.6510922908782959,0.5669432282447815,,,
56,22799,,,,,,,0.7191359996795654,0.8084572553634644,0.9000528454780579
56,22799,,,,0.5691152811050415,0.6359505653381348,0.5653204917907715,,,
57,23199,,,,,,,0.6759069561958313,0.7488902807235718,0.7326237559318542
57,23199,,,,0.5892966985702515,0.6585939526557922,0.5845754146575928,,,
58,23599,,,,,,,0.6560651659965515,0.7314242720603943,0.7051775455474854
58,23599,,,,0.5654613375663757,0.6314970850944519,0.551909863948822,,,
59,23999,,,,,,,0.6522949934005737,0.7257542610168457,0.6976972818374634
59,23999,,,,0.5621726512908936,0.6286584734916687,0.5363331437110901,,,
60,24399,,,,,,,0.6505475044250488,0.7458065748214722,0.7471984028816223
60,24399,,,,0.582510232925415,0.6560946106910706,0.5812821984291077,,,
61,24799,,,,,,,0.6441086530685425,0.7277899384498596,0.7033810615539551
61,24799,,,,0.5533549189567566,0.6250879764556885,0.5306615233421326,,,
62,25199,,,,,,,0.6491510272026062,0.713620126247406,0.6855621933937073
62,25199,,,,0.5608248710632324,0.6318215727806091,0.5304646492004395,,,
63,25599,,,,,,,0.5821844339370728,0.6494188904762268,0.6056535840034485
63,25599,,,,0.5645502209663391,0.6296319961547852,0.5368978977203369,,,
64,25999,,,,,,,0.6109431385993958,0.6829176545143127,0.6357194781303406
64,25999,,,,0.5431935787200928,0.6062024831771851,0.5094493627548218,,,
65,26399,,,,,,,0.6434204578399658,0.7165521383285522,0.6878547668457031
65,26399,,,,0.5611860156059265,0.6207643747329712,0.538948655128479,,,
66,26799,,,,,,,0.6493896245956421,0.7133323550224304,0.6651183366775513
66,26799,,,,0.5561080574989319,0.6222002506256104,0.5199942588806152,,,
67,27199,,,,,,,0.6615936756134033,0.745170533657074,0.7832233905792236
67,27199,,,,0.5301185846328735,0.5950073599815369,0.4779450595378876,,,
68,27599,,,,,,,0.6337906122207642,0.711961030960083,0.6689904928207397
68,27599,,,,0.5491916537284851,0.617117166519165,0.5288637280464172,,,
69,27999,,,,,,,0.622215986251831,0.6963248252868652,0.6461297869682312
69,27999,,,,0.5321247577667236,0.5980759263038635,0.4863557815551758,,,
70,28399,,,,,,,0.6629815697669983,0.7529752254486084,0.7667542099952698
70,28399,,,,0.5326759815216064,0.5933238863945007,0.47892510890960693,,,
71,28799,,,,,,,0.6713436245918274,0.7378210425376892,0.7127601504325867
71,28799,,,,0.536247968673706,0.5990250110626221,0.4928043484687805,,,
72,29199,,,,,,,0.6164937019348145,0.6904948353767395,0.7150586843490601
72,29199,,,,0.5157384276390076,0.5825216770172119,0.4701138436794281,,,
73,29599,,,,,,,0.6086068153381348,0.6869499683380127,0.6887494921684265
73,29599,,,,0.5124400854110718,0.5720144510269165,0.45152294635772705,,,
74,29999,,,,,,,0.6281311511993408,0.6966389417648315,0.6854848265647888
74,29999,,,,0.511517345905304,0.5758148431777954,0.45689254999160767,,,
75,30399,,,,,,,0.6717872023582458,0.7362608313560486,0.7382484674453735
75,30399,,,,0.5094617605209351,0.5726990103721619,0.4528026282787323,,,
76,30799,,,,,,,0.664817214012146,0.7315717935562134,0.7232317924499512
76,30799,,,,0.5053881406784058,0.5637638568878174,0.4391061067581177,,,
77,31199,,,,,,,0.6464742422103882,0.7087262868881226,0.6873826384544373
77,31199,,,,0.5197911262512207,0.5785874724388123,0.4541989862918854,,,
78,31599,,,,,,,0.624677836894989,0.7130751013755798,0.7302291989326477
78,31599,,,,0.495690256357193,0.5576443672180176,0.43000534176826477,,,
79,31999,,,,,,,0.6093411445617676,0.675443708896637,0.6395643949508667
79,31999,,,,0.49859005212783813,0.5608001947402954,0.42463207244873047,,,
80,32399,,,,,,,0.6830683946609497,0.7560209631919861,0.7095978260040283
80,32399,,,,0.6745223999023438,0.7600080370903015,1.2278846502304077,,,
81,32799,,,,,,,0.6116043329238892,0.6813188195228577,0.6251460909843445
81,32799,,,,0.550226628780365,0.6157159805297852,0.5275983214378357,,,
82,33199,,,,,,,0.6740419864654541,0.7328111529350281,0.679446280002594
82,33199,,,,0.5034589171409607,0.5640618801116943,0.44162121415138245,,,
83,33599,,,,,,,0.6192337274551392,0.6893725395202637,0.7095838785171509
83,33599,,,,0.4878493845462799,0.5493760108947754,0.4175550043582916,,,
84,33999,,,,,,,0.5930881500244141,0.6633903384208679,0.6448195576667786
84,33999,,,,0.4868425130844116,0.5457388758659363,0.4106842279434204,,,
85,34399,,,,,,,0.5848729610443115,0.6490933895111084,0.6064049005508423
85,34399,,,,0.47353944182395935,0.530683159828186,0.4007631540298462,,,
86,34799,,,,,,,0.5768311023712158,0.6475209593772888,0.6447097659111023
86,34799,,,,0.4627342224121094,0.5211575031280518,0.3886300325393677,,,
87,35199,,,,,,,0.6739069223403931,0.7414928674697876,0.7497261762619019
87,35199,,,,0.4587344229221344,0.5147542357444763,0.374966025352478,,,
88,35599,,,,,,,0.6479955315589905,0.7098770141601562,0.6934047937393188
88,35599,,,,0.4706103801727295,0.5292336940765381,0.3897252380847931,,,
89,35999,,,,,,,0.6114148497581482,0.669187605381012,0.6558588147163391
89,35999,,,,0.4629264175891876,0.5210892558097839,0.3757917284965515,,,
90,36399,,,,,,,0.6440390944480896,0.7083443999290466,0.6818847060203552
90,36399,,,,0.46136075258255005,0.5179817080497742,0.37661826610565186,,,
91,36799,,,,,,,0.6164523959159851,0.6953043937683105,0.6888612508773804
91,36799,,,,0.46408021450042725,0.5263437628746033,0.38135790824890137,,,
92,37199,,,,,,,0.6332113742828369,0.689177930355072,0.6203914284706116
92,37199,,,,0.4454922378063202,0.5019165277481079,0.3665790557861328,,,
93,37599,,,,,,,0.5893913507461548,0.6584827899932861,0.6535342931747437
93,37599,,,,0.46376723051071167,0.5232134461402893,0.3754369616508484,,,
94,37999,,,,,,,0.6325255632400513,0.6981084942817688,0.6791943311691284
94,37999,,,,0.466976523399353,0.5281777381896973,0.3846876621246338,,,
95,38399,,,,,,,0.7166249752044678,0.7764617204666138,0.765804648399353
95,38399,,,,0.4662924110889435,0.5248854160308838,0.38112345337867737,,,
96,38799,,,,,,,0.615486741065979,0.6781461238861084,0.6279511451721191
96,38799,,,,0.4640224575996399,0.520562469959259,0.37400928139686584,,,
97,39199,,,,,,,0.6877013444900513,0.7532942295074463,0.7273269891738892
97,39199,,,,0.44542449712753296,0.505765974521637,0.35226428508758545,,,
98,39599,,,,,,,0.634038507938385,0.6937923431396484,0.670634388923645
98,39599,,,,0.456569105386734,0.5130866765975952,0.3580254316329956,,,
99,39999,,,,,,,0.6037291884422302,0.6701463460922241,0.60311359167099
99,39999,,,,0.4535481631755829,0.515164852142334,0.3628729581832886,,,
100,40000,0.6660685539245605,0.7284529805183411,0.770469605922699,,,,,,
