epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,39,,,,1.7244561910629272,1.7993106842041016,3.57685923576355
0,39,3.3952834606170654,3.5068206787109375,15.639317512512207,,,
1,79,,,,1.4191004037857056,1.6319767236709595,3.409804105758667
1,79,1.4063857793807983,1.5266497135162354,2.986595630645752,,,
2,119,,,,1.2686399221420288,1.3321698904037476,2.4485366344451904
2,119,1.377506136894226,1.541506052017212,2.907902240753174,,,
