epoch,step,test_MAE,test_RMSE,test_Total_Loss,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
30,1239,,,,0.626624345779419,0.7020941972732544,0.6126866936683655,,,
31,1279,,,,,,,1.2841823101043701,1.3632361888885498,2.1291096210479736
31,1279,,,,0.598320484161377,0.6662720441818237,0.5843390822410583,,,
32,1319,,,,,,,1.273172378540039,1.4055253267288208,2.348907232284546
32,1319,,,,0.6077111959457397,0.6949865818023682,0.6101438403129578,,,
33,1359,,,,,,,1.0731303691864014,1.1539558172225952,1.4837253093719482
33,1359,,,,0.6038114428520203,0.6879163384437561,0.6141916513442993,,,
34,1399,,,,,,,1.2607433795928955,1.49295973777771,2.7795705795288086
34,1399,,,,0.6315192580223083,0.6919974088668823,0.5985389947891235,,,
35,1439,,,,,,,1.1400995254516602,1.236725091934204,1.6580568552017212
35,1439,,,,0.7177578210830688,0.792402446269989,0.7748404741287231,,,
36,1479,,,,,,,0.7515257596969604,0.8178039789199829,0.8109749555587769
36,1479,,,,0.7728487253189087,0.8747485280036926,0.9748086929321289,,,
37,1519,,,,,,,0.7440152168273926,0.8271419405937195,0.7416969537734985
37,1519,,,,0.7341305613517761,0.8182538747787476,0.8591259121894836,,,
38,1559,,,,,,,1.064599633216858,1.1863586902618408,1.5580952167510986
38,1559,,,,0.6174817085266113,0.6836093664169312,0.7064409852027893,,,
39,1599,,,,,,,1.068961262702942,1.1898983716964722,1.5833498239517212
39,1599,,,,0.6024960279464722,0.6573003530502319,0.5916550755500793,,,
40,1600,0.7672985792160034,0.8152543902397156,0.7851812839508057,,,,,,
40,1600,0.7672985792160034,0.8152543902397156,0.7851812839508057,,,,,,
