epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,79,,,,1.120793104171753,1.120793104171753,2.3840153217315674
0,79,2.4643046855926514,2.4643046855926514,9.316408157348633,,,
1,159,,,,1.424430251121521,1.424430251121521,3.4081435203552246
1,159,1.2377827167510986,1.2377827167510986,2.285614490509033,,,
2,239,,,,1.4201366901397705,1.4201366901397705,2.6750261783599854
2,239,1.2087992429733276,1.2087992429733276,2.2652087211608887,,,
