epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,79,,,,1.1300249099731445,1.1300249099731445,2.325800657272339
0,79,1.2601813077926636,1.2601813077926636,2.317416191101074,,,
1,159,,,,1.4614778757095337,1.4614778757095337,3.5763301849365234
1,159,1.3096492290496826,1.3096492290496826,2.5220746994018555,,,
2,239,,,,1.0923702716827393,1.0923702716827393,2.128622531890869
2,239,1.2024751901626587,1.2024751901626587,2.2939839363098145,,,
